Time,Gaze
00:00:16.3031458,Maria (UnityEngine.CapsuleCollider)
00:00:16.3142712,Maria (UnityEngine.CapsuleCollider)
00:00:16.3255453,Maria (UnityEngine.CapsuleCollider)
00:00:16.3363066,Maria (UnityEngine.CapsuleCollider)
00:00:16.3480066,Maria (UnityEngine.CapsuleCollider)
00:00:16.3586796,Maria (UnityEngine.CapsuleCollider)
00:00:16.3694962,Maria (UnityEngine.CapsuleCollider)
00:00:16.3806467,Maria (UnityEngine.CapsuleCollider)
00:00:16.3919854,Maria (UnityEngine.CapsuleCollider)
00:00:16.4034589,Maria (UnityEngine.CapsuleCollider)
00:00:16.4142093,Maria (UnityEngine.CapsuleCollider)
00:00:16.4251215,Maria (UnityEngine.CapsuleCollider)
00:00:16.4365748,Maria (UnityEngine.CapsuleCollider)
00:00:16.4475165,Maria (UnityEngine.CapsuleCollider)
00:00:16.4586813,Maria (UnityEngine.CapsuleCollider)
00:00:16.4700151,Maria (UnityEngine.CapsuleCollider)
00:00:16.4812435,Maria (UnityEngine.CapsuleCollider)
00:00:16.4925816,Maria (UnityEngine.CapsuleCollider)
00:00:16.5039678,Maria (UnityEngine.CapsuleCollider)
00:00:16.5145998,Maria (UnityEngine.CapsuleCollider)
00:00:16.5256341,Maria (UnityEngine.CapsuleCollider)
00:00:16.5368112,Maria (UnityEngine.CapsuleCollider)
00:00:16.5476024,Maria (UnityEngine.CapsuleCollider)
00:00:16.5587960,Maria (UnityEngine.CapsuleCollider)
00:00:16.5702299,Maria (UnityEngine.CapsuleCollider)
00:00:16.5812770,Maria (UnityEngine.CapsuleCollider)
00:00:16.5922393,Maria (UnityEngine.CapsuleCollider)
00:00:16.6033816,Maria (UnityEngine.CapsuleCollider)
00:00:16.6146468,Maria (UnityEngine.CapsuleCollider)
00:00:16.6254424,Maria (UnityEngine.CapsuleCollider)
00:00:16.6369466,Maria (UnityEngine.CapsuleCollider)
00:00:16.6479306,Maria (UnityEngine.CapsuleCollider)
00:00:16.6590064,Maria (UnityEngine.CapsuleCollider)
00:00:16.6701480,Maria (UnityEngine.CapsuleCollider)
00:00:16.6812633,Maria (UnityEngine.CapsuleCollider)
00:00:16.6922773,Maria (UnityEngine.CapsuleCollider)
00:00:16.7033290,Maria (UnityEngine.CapsuleCollider)
00:00:16.7146675,Maria (UnityEngine.CapsuleCollider)
00:00:16.7254376,Maria (UnityEngine.CapsuleCollider)
00:00:16.7365820,Maria (UnityEngine.CapsuleCollider)
00:00:16.7476565,Maria (UnityEngine.CapsuleCollider)
00:00:16.7586802,Maria (UnityEngine.CapsuleCollider)
00:00:16.7700426,Maria (UnityEngine.CapsuleCollider)
00:00:16.7809015,Maria (UnityEngine.CapsuleCollider)
00:00:16.7924069,Maria (UnityEngine.CapsuleCollider)
00:00:16.8032307,Maria (UnityEngine.CapsuleCollider)
00:00:16.8148071,Maria (UnityEngine.CapsuleCollider)
00:00:16.8256441,Maria (UnityEngine.CapsuleCollider)
00:00:16.8363023,Maria (UnityEngine.CapsuleCollider)
00:00:16.8474318,Maria (UnityEngine.CapsuleCollider)
00:00:16.8585156,Maria (UnityEngine.CapsuleCollider)
00:00:16.8694202,Maria (UnityEngine.CapsuleCollider)
00:00:16.8806554,Maria (UnityEngine.CapsuleCollider)
00:00:16.8919381,Maria (UnityEngine.CapsuleCollider)
00:00:16.9026229,Maria (UnityEngine.CapsuleCollider)
00:00:16.9140780,Maria (UnityEngine.CapsuleCollider)
00:00:16.9252671,Maria (UnityEngine.CapsuleCollider)
00:00:16.9360012,Maria (UnityEngine.CapsuleCollider)
00:00:16.9473966,Maria (UnityEngine.CapsuleCollider)
00:00:16.9583893,Maria (UnityEngine.CapsuleCollider)
00:00:16.9695480,Maria (UnityEngine.CapsuleCollider)
00:00:16.9807233,Maria (UnityEngine.CapsuleCollider)
00:00:16.9916835,Maria (UnityEngine.CapsuleCollider)
00:00:17.0035211,Maria (UnityEngine.CapsuleCollider)
00:00:17.0144837,Maria (UnityEngine.CapsuleCollider)
00:00:17.0253668,Maria (UnityEngine.CapsuleCollider)
00:00:17.0367115,Maria (UnityEngine.CapsuleCollider)
00:00:17.0477420,Maria (UnityEngine.CapsuleCollider)
00:00:17.0589084,Maria (UnityEngine.CapsuleCollider)
00:00:17.0700076,Maria (UnityEngine.CapsuleCollider)
00:00:17.0809880,Maria (UnityEngine.CapsuleCollider)
00:00:17.0920864,Maria (UnityEngine.CapsuleCollider)
00:00:17.1035488,Maria (UnityEngine.CapsuleCollider)
00:00:17.1143462,Maria (UnityEngine.CapsuleCollider)
00:00:17.1253892,Maria (UnityEngine.CapsuleCollider)
00:00:17.1367810,Maria (UnityEngine.CapsuleCollider)
00:00:17.1478663,Maria (UnityEngine.CapsuleCollider)
00:00:17.1590982,Maria (UnityEngine.CapsuleCollider)
00:00:17.1702325,Maria (UnityEngine.CapsuleCollider)
00:00:17.1813625,Maria (UnityEngine.CapsuleCollider)
00:00:17.1924266,Maria (UnityEngine.CapsuleCollider)
00:00:17.2043217,Maria (UnityEngine.CapsuleCollider)
00:00:17.2147544,Maria (UnityEngine.CapsuleCollider)
00:00:17.2255541,Maria (UnityEngine.CapsuleCollider)
00:00:17.2370076,Maria (UnityEngine.CapsuleCollider)
00:00:17.2481226,Maria (UnityEngine.CapsuleCollider)
00:00:17.2589180,Maria (UnityEngine.CapsuleCollider)
00:00:17.2702416,Maria (UnityEngine.CapsuleCollider)
00:00:17.2816198,Maria (UnityEngine.CapsuleCollider)
00:00:17.2921835,Maria (UnityEngine.CapsuleCollider)
00:00:17.3031050,Floor (UnityEngine.MeshCollider)
00:00:17.3144380,Floor (UnityEngine.MeshCollider)
00:00:17.3255210,Floor (UnityEngine.MeshCollider)
00:00:17.3368644,Floor (UnityEngine.MeshCollider)
00:00:17.3477692,Floor (UnityEngine.MeshCollider)
00:00:17.3586725,Floor (UnityEngine.MeshCollider)
00:00:17.3696934,Floor (UnityEngine.MeshCollider)
00:00:17.3809983,Floor (UnityEngine.MeshCollider)
00:00:17.3920630,Floor (UnityEngine.MeshCollider)
00:00:17.4030071,Floor (UnityEngine.MeshCollider)
00:00:17.4178816,Floor (UnityEngine.MeshCollider)
00:00:17.4294979,Floor (UnityEngine.MeshCollider)
00:00:17.4366070,Floor (UnityEngine.MeshCollider)
00:00:17.4477493,Floor (UnityEngine.MeshCollider)
00:00:17.4585871,Floor (UnityEngine.MeshCollider)
00:00:17.4700327,Floor (UnityEngine.MeshCollider)
00:00:17.4809948,Floor (UnityEngine.MeshCollider)
00:00:17.4920948,Floor (UnityEngine.MeshCollider)
00:00:17.5030073,Floor (UnityEngine.MeshCollider)
00:00:17.5143344,Floor (UnityEngine.MeshCollider)
00:00:17.5252908,Floor (UnityEngine.MeshCollider)
00:00:17.5368879,Floor (UnityEngine.MeshCollider)
00:00:17.5474436,Floor (UnityEngine.MeshCollider)
00:00:17.5584191,Floor (UnityEngine.MeshCollider)
00:00:17.5702216,Floor (UnityEngine.MeshCollider)
00:00:17.5809841,Floor (UnityEngine.MeshCollider)
00:00:17.5922580,Floor (UnityEngine.MeshCollider)
00:00:17.6034141,Floor (UnityEngine.MeshCollider)
00:00:17.6146818,Floor (UnityEngine.MeshCollider)
00:00:17.6255921,Floor (UnityEngine.MeshCollider)
00:00:17.6374386,Brian (UnityEngine.CapsuleCollider)
00:00:17.6478412,Brian (UnityEngine.CapsuleCollider)
00:00:17.6589196,Brian (UnityEngine.CapsuleCollider)
00:00:17.6703884,Brian (UnityEngine.CapsuleCollider)
00:00:17.6816523,Brian (UnityEngine.CapsuleCollider)
00:00:17.6923736,Brian (UnityEngine.CapsuleCollider)
00:00:17.7037856,Brian (UnityEngine.CapsuleCollider)
00:00:17.7145331,Brian (UnityEngine.CapsuleCollider)
00:00:17.7256701,Brian (UnityEngine.CapsuleCollider)
00:00:17.7368628,Brian (UnityEngine.CapsuleCollider)
00:00:17.7480799,Brian (UnityEngine.CapsuleCollider)
00:00:17.7589870,Brian (UnityEngine.CapsuleCollider)
00:00:17.7704530,Brian (UnityEngine.CapsuleCollider)
00:00:17.7814003,Brian (UnityEngine.CapsuleCollider)
00:00:17.7922726,Brian (UnityEngine.CapsuleCollider)
00:00:17.8038343,Brian (UnityEngine.CapsuleCollider)
00:00:17.8145633,Brian (UnityEngine.CapsuleCollider)
00:00:17.8256827,Brian (UnityEngine.CapsuleCollider)
00:00:17.8367665,Brian (UnityEngine.CapsuleCollider)
00:00:17.8484002,Brian (UnityEngine.CapsuleCollider)
00:00:17.8591985,Brian (UnityEngine.CapsuleCollider)
00:00:17.8701085,Brian (UnityEngine.CapsuleCollider)
00:00:17.8815876,Brian (UnityEngine.CapsuleCollider)
00:00:17.8926964,Brian (UnityEngine.CapsuleCollider)
00:00:17.9036129,Brian (UnityEngine.CapsuleCollider)
00:00:17.9148166,Brian (UnityEngine.CapsuleCollider)
00:00:17.9256289,Brian (UnityEngine.CapsuleCollider)
00:00:17.9367070,Brian (UnityEngine.CapsuleCollider)
00:00:17.9482134,Brian (UnityEngine.CapsuleCollider)
00:00:17.9590187,Brian (UnityEngine.CapsuleCollider)
00:00:17.9702460,Brian (UnityEngine.CapsuleCollider)
00:00:17.9807187,Brian (UnityEngine.CapsuleCollider)
00:00:17.9919982,Brian (UnityEngine.CapsuleCollider)
00:00:18.0033792,Brian (UnityEngine.CapsuleCollider)
00:00:18.0143965,Brian (UnityEngine.CapsuleCollider)
00:00:18.0254698,Brian (UnityEngine.CapsuleCollider)
00:00:18.0359549,Brian (UnityEngine.CapsuleCollider)
00:00:18.0473713,Brian (UnityEngine.CapsuleCollider)
00:00:18.0584534,Brian (UnityEngine.CapsuleCollider)
00:00:18.0694242,Brian (UnityEngine.CapsuleCollider)
00:00:18.0807711,Brian (UnityEngine.CapsuleCollider)
00:00:18.0916641,Brian (UnityEngine.CapsuleCollider)
00:00:18.1028518,Brian (UnityEngine.CapsuleCollider)
00:00:18.1143029,Brian (UnityEngine.CapsuleCollider)
00:00:18.1249757,Brian (UnityEngine.CapsuleCollider)
00:00:18.1362305,Brian (UnityEngine.CapsuleCollider)
00:00:18.1473560,Brian (UnityEngine.CapsuleCollider)
00:00:18.1584526,Brian (UnityEngine.CapsuleCollider)
00:00:18.1694026,Brian (UnityEngine.CapsuleCollider)
00:00:18.1808561,Brian (UnityEngine.CapsuleCollider)
00:00:18.1918981,Brian (UnityEngine.CapsuleCollider)
00:00:18.2029998,Brian (UnityEngine.CapsuleCollider)
00:00:18.2143816,Brian (UnityEngine.CapsuleCollider)
00:00:18.2252097,Brian (UnityEngine.CapsuleCollider)
00:00:18.2368817,Brian (UnityEngine.CapsuleCollider)
00:00:18.2482630,Brian (UnityEngine.CapsuleCollider)
00:00:18.2591762,Brian (UnityEngine.CapsuleCollider)
00:00:18.2704544,Brian (UnityEngine.CapsuleCollider)
00:00:18.2812156,Brian (UnityEngine.CapsuleCollider)
00:00:18.2920844,Brian (UnityEngine.CapsuleCollider)
00:00:18.3036340,Brian (UnityEngine.CapsuleCollider)
00:00:18.3142205,Brian (UnityEngine.CapsuleCollider)
00:00:18.3253097,Brian (UnityEngine.CapsuleCollider)
00:00:18.3366986,Brian (UnityEngine.CapsuleCollider)
00:00:18.3475995,Brian (UnityEngine.CapsuleCollider)
00:00:18.3587292,Brian (UnityEngine.CapsuleCollider)
00:00:18.3700522,Brian (UnityEngine.CapsuleCollider)
00:00:18.3811413,Brian (UnityEngine.CapsuleCollider)
00:00:18.3922017,Brian (UnityEngine.CapsuleCollider)
00:00:18.4038175,Brian (UnityEngine.CapsuleCollider)
00:00:18.4148847,Brian (UnityEngine.CapsuleCollider)
00:00:18.4258061,Brian (UnityEngine.CapsuleCollider)
00:00:18.4369565,Brian (UnityEngine.CapsuleCollider)
00:00:18.4483770,Brian (UnityEngine.CapsuleCollider)
00:00:18.4591804,Brian (UnityEngine.CapsuleCollider)
00:00:18.4702032,Brian (UnityEngine.CapsuleCollider)
00:00:18.4813776,Brian (UnityEngine.CapsuleCollider)
00:00:18.4924735,Brian (UnityEngine.CapsuleCollider)
00:00:18.5034863,Brian (UnityEngine.CapsuleCollider)
00:00:18.5148615,Brian (UnityEngine.CapsuleCollider)
00:00:18.5258045,Brian (UnityEngine.CapsuleCollider)
00:00:18.5365195,Brian (UnityEngine.CapsuleCollider)
00:00:18.5477041,Brian (UnityEngine.CapsuleCollider)
00:00:18.5586425,Brian (UnityEngine.CapsuleCollider)
00:00:18.5696532,Brian (UnityEngine.CapsuleCollider)
00:00:18.5812865,Brian (UnityEngine.CapsuleCollider)
00:00:18.5921792,Brian (UnityEngine.CapsuleCollider)
00:00:18.6031389,Brian (UnityEngine.CapsuleCollider)
00:00:18.6145852,Brian (UnityEngine.CapsuleCollider)
00:00:18.6255922,Brian (UnityEngine.CapsuleCollider)
00:00:18.6363099,Brian (UnityEngine.CapsuleCollider)
00:00:18.6478954,Brian (UnityEngine.CapsuleCollider)
00:00:18.6586932,Brian (UnityEngine.CapsuleCollider)
00:00:18.6698581,Brian (UnityEngine.CapsuleCollider)
00:00:18.6810760,Brian (UnityEngine.CapsuleCollider)
00:00:18.6923496,Brian (UnityEngine.CapsuleCollider)
00:00:18.7033322,Brian (UnityEngine.CapsuleCollider)
00:00:18.7144162,Brian (UnityEngine.CapsuleCollider)
00:00:18.7252866,Brian (UnityEngine.CapsuleCollider)
00:00:18.7366695,Brian (UnityEngine.CapsuleCollider)
00:00:18.7477449,Brian (UnityEngine.CapsuleCollider)
00:00:18.7586906,Brian (UnityEngine.CapsuleCollider)
00:00:18.7703305,Brian (UnityEngine.CapsuleCollider)
00:00:18.7814488,Brian (UnityEngine.CapsuleCollider)
00:00:18.7922858,Brian (UnityEngine.CapsuleCollider)
00:00:18.8036916,Brian (UnityEngine.CapsuleCollider)
00:00:18.8146100,Brian (UnityEngine.CapsuleCollider)
00:00:18.8256932,Brian (UnityEngine.CapsuleCollider)
00:00:18.8371430,Brian (UnityEngine.CapsuleCollider)
00:00:18.8479667,Brian (UnityEngine.CapsuleCollider)
00:00:18.8590532,Brian (UnityEngine.CapsuleCollider)
00:00:18.8706642,Brian (UnityEngine.CapsuleCollider)
00:00:18.8812421,Brian (UnityEngine.CapsuleCollider)
00:00:18.8927937,Brian (UnityEngine.CapsuleCollider)
00:00:18.9037807,Brian (UnityEngine.CapsuleCollider)
00:00:18.9150121,Brian (UnityEngine.CapsuleCollider)
00:00:18.9258278,Brian (UnityEngine.CapsuleCollider)
00:00:18.9372440,Brian (UnityEngine.CapsuleCollider)
00:00:18.9483927,Brian (UnityEngine.CapsuleCollider)
00:00:18.9594007,Brian (UnityEngine.CapsuleCollider)
00:00:18.9706042,Brian (UnityEngine.CapsuleCollider)
00:00:18.9815105,Brian (UnityEngine.CapsuleCollider)
00:00:18.9931537,Brian (UnityEngine.CapsuleCollider)
00:00:19.0040111,Brian (UnityEngine.CapsuleCollider)
00:00:19.0149133,Brian (UnityEngine.CapsuleCollider)
00:00:19.0255283,Brian (UnityEngine.CapsuleCollider)
00:00:19.0364133,Brian (UnityEngine.CapsuleCollider)
00:00:19.0475426,Brian (UnityEngine.CapsuleCollider)
00:00:19.0585296,Brian (UnityEngine.CapsuleCollider)
00:00:19.0697435,Brian (UnityEngine.CapsuleCollider)
00:00:19.0810010,Brian (UnityEngine.CapsuleCollider)
00:00:19.0917703,Brian (UnityEngine.CapsuleCollider)
00:00:19.1027740,Brian (UnityEngine.CapsuleCollider)
00:00:19.1139661,Brian (UnityEngine.CapsuleCollider)
00:00:19.1253790,Brian (UnityEngine.CapsuleCollider)
00:00:19.1366118,Brian (UnityEngine.CapsuleCollider)
00:00:19.1479340,Brian (UnityEngine.CapsuleCollider)
00:00:19.1591420,Brian (UnityEngine.CapsuleCollider)
00:00:19.1697151,Brian (UnityEngine.CapsuleCollider)
00:00:19.1811661,Brian (UnityEngine.CapsuleCollider)
00:00:19.1919637,Brian (UnityEngine.CapsuleCollider)
00:00:19.2030003,Brian (UnityEngine.CapsuleCollider)
00:00:19.2144953,Brian (UnityEngine.CapsuleCollider)
00:00:19.2253958,Brian (UnityEngine.CapsuleCollider)
00:00:19.2359617,Brian (UnityEngine.CapsuleCollider)
00:00:19.2472904,Brian (UnityEngine.CapsuleCollider)
00:00:19.2583709,Brian (UnityEngine.CapsuleCollider)
00:00:19.2701891,Brian (UnityEngine.CapsuleCollider)
00:00:19.2807485,Brian (UnityEngine.CapsuleCollider)
00:00:19.2917707,Brian (UnityEngine.CapsuleCollider)
00:00:19.3028341,Brian (UnityEngine.CapsuleCollider)
00:00:19.3139384,Brian (UnityEngine.CapsuleCollider)
00:00:19.3252938,Brian (UnityEngine.CapsuleCollider)
00:00:19.3367333,Brian (UnityEngine.CapsuleCollider)
00:00:19.3477908,Brian (UnityEngine.CapsuleCollider)
00:00:19.3586814,Brian (UnityEngine.CapsuleCollider)
00:00:19.3702468,Brian (UnityEngine.CapsuleCollider)
00:00:19.3809303,Brian (UnityEngine.CapsuleCollider)
00:00:19.3920268,Brian (UnityEngine.CapsuleCollider)
00:00:19.4035864,Brian (UnityEngine.CapsuleCollider)
00:00:19.4145189,Brian (UnityEngine.CapsuleCollider)
00:00:19.4254387,Brian (UnityEngine.CapsuleCollider)
00:00:19.4368617,Brian (UnityEngine.CapsuleCollider)
00:00:19.4478376,Brian (UnityEngine.CapsuleCollider)
00:00:19.4588140,Brian (UnityEngine.CapsuleCollider)
00:00:19.4702434,Brian (UnityEngine.CapsuleCollider)
00:00:19.4810633,Brian (UnityEngine.CapsuleCollider)
00:00:19.4923472,Brian (UnityEngine.CapsuleCollider)
00:00:19.5036008,Brian (UnityEngine.CapsuleCollider)
00:00:19.5146896,Brian (UnityEngine.CapsuleCollider)
00:00:19.5256587,Brian (UnityEngine.CapsuleCollider)
00:00:19.5370467,Brian (UnityEngine.CapsuleCollider)
00:00:19.5480787,Brian (UnityEngine.CapsuleCollider)
00:00:19.5591175,Brian (UnityEngine.CapsuleCollider)
00:00:19.5705321,Brian (UnityEngine.CapsuleCollider)
00:00:19.5814973,Brian (UnityEngine.CapsuleCollider)
00:00:19.5923508,Brian (UnityEngine.CapsuleCollider)
00:00:19.6036421,Brian (UnityEngine.CapsuleCollider)
00:00:19.6145718,Brian (UnityEngine.CapsuleCollider)
00:00:19.6254450,Brian (UnityEngine.CapsuleCollider)
00:00:19.6370826,Brian (UnityEngine.CapsuleCollider)
00:00:19.6476740,Brian (UnityEngine.CapsuleCollider)
00:00:19.6590801,Brian (UnityEngine.CapsuleCollider)
00:00:19.6699894,Brian (UnityEngine.CapsuleCollider)
00:00:19.6811918,Brian (UnityEngine.CapsuleCollider)
00:00:19.6922568,Brian (UnityEngine.CapsuleCollider)
00:00:19.7032277,Brian (UnityEngine.CapsuleCollider)
00:00:19.7143424,Brian (UnityEngine.CapsuleCollider)
00:00:19.7252147,Brian (UnityEngine.CapsuleCollider)
00:00:19.7362745,Brian (UnityEngine.CapsuleCollider)
00:00:19.7475711,Brian (UnityEngine.CapsuleCollider)
00:00:19.7585471,Brian (UnityEngine.CapsuleCollider)
00:00:19.7695556,Brian (UnityEngine.CapsuleCollider)
00:00:19.7808822,Brian (UnityEngine.CapsuleCollider)
00:00:19.7919002,Brian (UnityEngine.CapsuleCollider)
00:00:19.8030507,Brian (UnityEngine.CapsuleCollider)
00:00:19.8144051,Brian (UnityEngine.CapsuleCollider)
00:00:19.8253811,Brian (UnityEngine.CapsuleCollider)
00:00:19.8364518,Brian (UnityEngine.CapsuleCollider)
00:00:19.8479355,Brian (UnityEngine.CapsuleCollider)
00:00:19.8588235,Brian (UnityEngine.CapsuleCollider)
00:00:19.8698730,Brian (UnityEngine.CapsuleCollider)
00:00:19.8810391,Brian (UnityEngine.CapsuleCollider)
00:00:19.8921195,Brian (UnityEngine.CapsuleCollider)
00:00:19.9029662,Brian (UnityEngine.CapsuleCollider)
00:00:19.9183068,Brian (UnityEngine.CapsuleCollider)
00:00:19.9254156,Brian (UnityEngine.CapsuleCollider)
00:00:19.9363909,Brian (UnityEngine.CapsuleCollider)
00:00:19.9477609,Brian (UnityEngine.CapsuleCollider)
00:00:19.9585197,Brian (UnityEngine.CapsuleCollider)
00:00:19.9701426,Brian (UnityEngine.CapsuleCollider)
00:00:19.9811600,Brian (UnityEngine.CapsuleCollider)
00:00:19.9921116,Brian (UnityEngine.CapsuleCollider)
00:00:20.0035466,Brian (UnityEngine.CapsuleCollider)
00:00:20.0146749,Brian (UnityEngine.CapsuleCollider)
00:00:20.0260333,Brian (UnityEngine.CapsuleCollider)
00:00:20.0370649,Brian (UnityEngine.CapsuleCollider)
00:00:20.0479917,Brian (UnityEngine.CapsuleCollider)
00:00:20.0589126,Brian (UnityEngine.CapsuleCollider)
00:00:20.0701623,Brian (UnityEngine.CapsuleCollider)
00:00:20.0812676,Brian (UnityEngine.CapsuleCollider)
00:00:20.0921875,Brian (UnityEngine.CapsuleCollider)
00:00:20.1036093,Brian (UnityEngine.CapsuleCollider)
00:00:20.1146016,Brian (UnityEngine.CapsuleCollider)
00:00:20.1255017,Brian (UnityEngine.CapsuleCollider)
00:00:20.1370473,Brian (UnityEngine.CapsuleCollider)
00:00:20.1484086,Brian (UnityEngine.CapsuleCollider)
00:00:20.1589100,Brian (UnityEngine.CapsuleCollider)
00:00:20.1703325,Brian (UnityEngine.CapsuleCollider)
00:00:20.1813554,Brian (UnityEngine.CapsuleCollider)
00:00:20.1924878,Brian (UnityEngine.CapsuleCollider)
00:00:20.2038627,Brian (UnityEngine.CapsuleCollider)
00:00:20.2146909,Brian (UnityEngine.CapsuleCollider)
00:00:20.2259446,Brian (UnityEngine.CapsuleCollider)
00:00:20.2368214,Brian (UnityEngine.CapsuleCollider)
00:00:20.2480874,Brian (UnityEngine.CapsuleCollider)
00:00:20.2590187,Brian (UnityEngine.CapsuleCollider)
00:00:20.2700044,Brian (UnityEngine.CapsuleCollider)
00:00:20.2816735,Brian (UnityEngine.CapsuleCollider)
00:00:20.2924748,Brian (UnityEngine.CapsuleCollider)
00:00:20.3033860,Brian (UnityEngine.CapsuleCollider)
00:00:20.3145454,Brian (UnityEngine.CapsuleCollider)
00:00:20.3254462,Brian (UnityEngine.CapsuleCollider)
00:00:20.3365215,Brian (UnityEngine.CapsuleCollider)
00:00:20.3479325,Brian (UnityEngine.CapsuleCollider)
00:00:20.3590467,Brian (UnityEngine.CapsuleCollider)
00:00:20.3700147,Brian (UnityEngine.CapsuleCollider)
00:00:20.3814441,Brian (UnityEngine.CapsuleCollider)
00:00:20.3923826,Brian (UnityEngine.CapsuleCollider)
00:00:20.4032227,Brian (UnityEngine.CapsuleCollider)
00:00:20.4151206,Brian (UnityEngine.CapsuleCollider)
00:00:20.4255475,Brian (UnityEngine.CapsuleCollider)
00:00:20.4364920,Brian (UnityEngine.CapsuleCollider)
00:00:20.4478201,Brian (UnityEngine.CapsuleCollider)
00:00:20.4586622,Brian (UnityEngine.CapsuleCollider)
00:00:20.4701347,Brian (UnityEngine.CapsuleCollider)
00:00:20.4810223,Brian (UnityEngine.CapsuleCollider)
00:00:20.4920386,Brian (UnityEngine.CapsuleCollider)
00:00:20.5028846,Brian (UnityEngine.CapsuleCollider)
00:00:20.5145141,Brian (UnityEngine.CapsuleCollider)
00:00:20.5253660,Brian (UnityEngine.CapsuleCollider)
00:00:20.5362007,Brian (UnityEngine.CapsuleCollider)
00:00:20.5476539,Brian (UnityEngine.CapsuleCollider)
00:00:20.5587456,Brian (UnityEngine.CapsuleCollider)
00:00:20.5697282,Brian (UnityEngine.CapsuleCollider)
00:00:20.5809234,Brian (UnityEngine.CapsuleCollider)
00:00:20.5919250,Brian (UnityEngine.CapsuleCollider)
00:00:20.6034264,Brian (UnityEngine.CapsuleCollider)
00:00:20.6145691,Brian (UnityEngine.CapsuleCollider)
00:00:20.6254879,Brian (UnityEngine.CapsuleCollider)
00:00:20.6371392,Brian (UnityEngine.CapsuleCollider)
00:00:20.6480761,Brian (UnityEngine.CapsuleCollider)
00:00:20.6592248,Brian (UnityEngine.CapsuleCollider)
00:00:20.6702883,Brian (UnityEngine.CapsuleCollider)
00:00:20.6812589,Brian (UnityEngine.CapsuleCollider)
00:00:20.6923799,Brian (UnityEngine.CapsuleCollider)
00:00:20.7038061,Brian (UnityEngine.CapsuleCollider)
00:00:20.7148840,Brian (UnityEngine.CapsuleCollider)
00:00:20.7260102,Brian (UnityEngine.CapsuleCollider)
00:00:20.7372024,Brian (UnityEngine.CapsuleCollider)
